paragraph	label
iners, @gm$ Gardnerella @/gm$, Prevotella, Sneathia, Atopobium, Dialister, and Megasphaera spp.. An emergent concept of the significant but understudied components of microbiome, the virome, should also be considered. This includes viruses residing in or on the human body, which can either stipulate a defensive role or predispose us to imminent @di$ viral infections @/di$ by their mutual crosstalk with bacteria.	0
influenzae type b (Hib) and typhoid conjugate vaccine (TCV) on reducing @di$ AMR @/di$ burden attributable to and associated with S. pneumoniae, H. influenzae and @gm$ Salmonella typhi @/gm$, respectively. We highlight the critical need to scale up existing vaccines to high and equitable immunisation coverage, and the acceleration of TCV introductions in high burden countries. Also, we show that vaccines can contribute towards preventing a significant proportion of the @di$ AMR @/di$ burden for pathogens which have vaccines in late-stage clinical development with clear attributes or published PPCs or TPPs, such as for ExPEC and M. tuberculosis. Novel regulatory and policy mechanisms should be developed to accelerate the approval and use of these vaccines to prevent @di$ AMR @/di$. Based on the estimated high vaccine avertable burden associated with @di$ AMR @/di$ for K.	0
"influenzae, @gm$ C. jejuni @/gm$, and CMV) are closely associated not only with antecedent symptoms of infection, but also with neurological features and disability scores, as follows: (1) H. influenzae-related FS occurred after upper respiratory tract symptoms, patients presented with double vision as an initial symptom, showed ""pure FS"" at the nadir of illness without cranial nerve involvement other than oculomotor disturbance and limb weakness, and showed mild disability according to the GDS; (2) @gm$ C. jejuni @/gm$-related FS occurred predominantly in younger male patients after gastrointestinal symptoms, remained ""incomplete FS"" with manifestations such as acute ophthalmoparesis with mild disability, and sometimes was characterized by an exceptional initial symptom of @di$ blurred vision @/di$; and (3) CMV-related FS tended to manifest bulbar palsy and sensory disturbance, and to advance to FS/GBS overlap or BBE, with severe disability at the nadir of illness despite immunotherapy."	1
influenzae, @gm$ H. parainfluenzae @/gm$, group A beta-Streptococcus and unchanged in a case of E. coli. There were transient thrombocytopenia in 2 cases and @di$ eosinophilia @/di$ in 3 cases.	0
intestinihominis and @gm$ B. viscericola @/gm$ did not grow on fucose alone, they proliferated in the presence of 2-fucosyllactose and 3-fucosyllactose following the secretion of linkage-specific fucosidase enzymes that liberated lactose. The change in the composition of intestinal microbiota mediated by fucosyllactose supplementation affected the susceptibility of mice to dextran sulphate sodium-induced @di$ colitis @/di$, as indicated by increased resistance of mice subjected to 2-fucosyllactose supplementation for 6 weeks.	2
intracellulare and @gm$ M. scrofulaceum @/gm$ (MAIS) organisms in normal children may result in @di$ cervical lymphadenopathy @/di$. There is a poor response to anti-tuberculous therapy and surgical excision of infected nodes is necessary. The diagnosis therefore requires consideration in children with @di$ cervical lymphadenopathy @/di$.	1
inulinivorans, @gm$ O. splanchnicus @/gm$, and C. saccharolyticum between women with and without plaque (Fig. 1C). Higher levels of F. nucleatum were associated with elevated odds of @di$ carotid artery plaque @/di$ (OR [95% CI] = 1.47 [1.10, 1.96], per SD increment in CLR-transformed abundance) while higher levels of R. inulinivorans, R. hominis, @gm$ O. splanchnicus @/gm$, and C. saccharolyticum were associated with lower odds of plaque (OR [95% CI] = 0.64 [0.48,0.85], 0.75 [0.56,0.99], 0.71 [0.53,0.95], and 0.70 [0.52,0.93], respectively) (all P < 0.05). These associations were attenuated but remained significant (all P < 0.05) after further adjustment for conventional CVD risk factors (Fig. 1C), except for @gm$ O. splanchnicus @/gm$ (P = 0.056). J. ignava showed a marginally significant association with @di$ carotid artery plaque @/di$ (P = 0.064), and the association was abolished after further adjustment for conventional CVD risk factors (P = 0.212). In addition, we also applied ANCOM2 to identify bacterial species associated with @di$ carotid artery plaque @/di$.	2
"investigates the role of gut microbiota in @di$ CTX @/di$ therapy through a mouse model. Non-myeloablative doses of CTX and adriamycin treated mice resulted in shortened small intestinal villi, disrupted epithelial barrier, and interstitial edema 48 hours after drug application. After the disruption of the intestinal barrier, some intestinal microorganisms are transferred to the mesenteric lymph nodes and spleen, and intestinal microorganisms including Lactobacillus johnsonii, Lactobacillus murinus and @gm$ Enterococcus hirae @/gm$ can be cultured in these lymphoid organs. CTX treatment induces selective translocation of gut microbiota, for example, leading to reduced abundance of Lactobacillus and @gm$ Enterococcus @/gm$ in the small intestine of mice. Some intestinal bacteria (Lactobacillus johnsonii, Lactobacillus murinus and @gm$ Enterococcus hirae @/gm$) stimulate the production of specific ""pathogenic"" T helper 17 (pT(H)17) cells. Killing these bacteria with antibiotics reduced the pT(H)17 response in tumor-bearing mice and made them resistant to @di$ CTX @/di$."	1
is a facultative anaerobic, non-motile, and gram-negative bacterium that causes severe @di$ diarrhea @/di$ and dysenteric disease called shigellosis or bacillary dysentery. Shigella spp. infects the gastro-intestinal tract of humans and primates resulting in symptoms of fever, abdominal cramps, and watery, or @di$ bloody diarrhea @/di$. Recently, a study reported that the third prominent reason for worldwide mortality in infants is @di$ diarrhea @/di$. There are four serogroups of Shigella: S. dysenteriae (15 serotypes), @gm$ Shigella flexneri @/gm$ (~ 18 serotypes), S.	1
isolated phytase positive, P solubilizing, and IAA producing multifarious @di$ K. pneumonia @/di$ from the rhizosphere of sugar cane. Kuan et al. reported two sp. of Klebsiella namely Klebsiella sp. Br1 and K. pneumonae Fr1 to fix N2, solubilize P, and produce IAA. Sachdev et al. reported the production of IAA in six strains of K. pneumoniae isolated from the wheat rhizosphere. Mazumdar et al. isolated P solubilizing K. pneumoniae rs26 from the chickpea rhizosphere. They also reported N2 fixation and IAA production in this isolate. Rosenblueth et al., reported N2 fixation activity in @gm$ K. variicola @/gm$.	0
jejuni (and less frequently @gm$ Campylobacter coli @/gm$, Campylobacter lari, and Campylobacter upsaliensis) are the most common causative agents of campylobacteriosis. The manifestations of intestinal enteritis range from mild to severe symptoms, which include, but are not limited to, 1-3 d of @di$ fever @/di$, vomiting, and malaise followed by 3-7 d of abdominal cramps and bloody diarrhea.	1
jejuni and @gm$ C. concisus @/gm$ infection within humans, and found that while infection with C. jejuni was more aggressive, it lasted for a shorter time period than infection with @gm$ C. concisus @/gm$. Moreover, six months following diagnosis, 12% of patients infected with @gm$ C. concisus @/gm$ were diagnosed with microscopic @di$ colitis @/di$, whereas no C. jejuni patients were diagnosed with non-infective @di$ colitis @/di$. Thus, to identify possible factors involved in the differences between @gm$ C. concisus @/gm$ and C. jejuni infections, a comparative analysis of the eight genomes of @gm$ C. concisus @/gm$ with the nine available genomes of C. jejuni was performed (Figure 6, Additional file 1: Table S6). While the core genome of the @gm$ C. concisus @/gm$ strains was defined to be 1556 genes, the C. jejuni core genome contained 1416 genes. Comparison of the two core genomes identified 1033 genes that were shared between the two species, while 523 genes were specific to the @gm$ C. concisus @/gm$ core and 383 specific to the C. jejuni core (Figure 6A). Enrichment analysis of the core genes specific to each species were performed using Blast2Go (Figure 6B, C), and complemented with pathway analyses of all genomes using the KEGG database. Evidence that the genome assembly was correct was the absence of the catalase gene within all @gm$ C. concisus @/gm$ genomes and the presence of this gene within the C. jejuni genomes, which is in line with the fact that @gm$ C. concisus @/gm$ is a catalase-negative organism while C.	1
jejuni) @di$ myocarditis @/di$ in a young man is described. C. jejuni was isolated from the patient's stools and he developed specific antibodies to this organism. Tests for other etiological agents (Salmonella, Shigella, Brucella abortus, beta-hemolytic streptococcus Group A, @gm$ Treponema pallidum @/gm$ and coxsackievirus B) proved negative.	0
jensenii, while CST IV is depleted in Lactobacillus species and enriched with diverse anaerobic bacteria, such as Atopobium vaginae, @gm$ G. vaginalis @/gm$, Prevotella, Megasphaera, Dialister, Sneathia, Peptoniphilus, Mobiluncus, and Finegoldia. These are usually reported in association with bacterial vaginosis (BV) and increased risk of @di$ preterm birth @/di$.	1
junii constitute 3.6-4.8 % of all @gm$ Acinetobacter @/gm$ spp. isolates:12/331 and 9/186, respectively. It mainly affects patients who have had prior antimicrobial therapy, invasive procedures, or malignancy. Out of 34 patients with A. junii infections 80 % were hospital-acquired; four patients died (11.4 %) despite adequate antibiotic therapy in three cases. Only one patient had ocular involvement:@di$ keratitis @/di$.	1
